tenure,MonthlyCharges,TotalCharges,avg_monthly_charges,charges_tenure_ratio,num_services,has_streaming,has_security_support,contract_risk,payment_risk,is_new_customer,gender_Male,SeniorCitizen_Yes,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
68,110.8,7553.6,111.08235294117648,0.9885588327910149,8,1,1,1,1,0,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,0
1,84.5,84.5,84.5,0.9883040935672515,4,1,0,3,3,1,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
25,69.3,1813.1,72.524,0.9425493716337522,2,0,0,3,3,0,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
67,49.35,3321.35,49.57238805970149,0.9758289432909825,5,1,1,2,1,0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,0
32,20.35,707.5,22.109375,0.8805949966193375,1,0,0,2,1,0,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0
67,105.6,7112.15,106.15149253731343,0.9855205699839117,7,1,1,2,3,0,False,True,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,0
72,64.45,4641.1,64.45972222222223,0.9845749082344953,7,1,1,1,1,0,True,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0
71,108.6,7690.9,108.3225352112676,0.9933907934912843,8,1,1,1,1,0,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,1
1,49.9,49.9,49.9,0.9803536345776032,3,0,1,3,3,1,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
46,30.3,1380.1,30.002173913043475,0.9773508169132601,2,0,1,3,1,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
2,30.4,78.65,39.325,0.7538747675139491,2,0,0,3,3,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
1,45.4,45.4,45.4,0.978448275862069,2,0,0,3,2,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
48,65.65,3094.65,64.471875,1.002720633859959,5,1,1,2,3,0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,0
61,103.3,6518.35,106.85819672131149,0.9577389863740338,7,1,1,2,1,0,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False,0
32,84.15,2585.95,80.8109375,1.0285910731679369,4,1,1,3,1,0,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
2,44.45,82.7,41.35,1.0495867768595042,2,0,0,3,3,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
3,19.75,58.85,19.616666666666667,0.9579628132578819,1,0,0,3,3,1,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,1
5,85.4,425.9,85.17999999999999,0.9909491761429567,4,1,1,3,1,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,1
71,89.9,6342.7,89.33380281690141,0.9951977797527168,9,1,1,1,1,0,False,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
37,55.05,2030.75,54.88513513513514,0.985056220529561,4,0,1,3,2,0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
65,104.1,6700.05,103.07769230769232,1.0002143369228607,7,1,1,1,1,0,True,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
67,106.6,7244.7,108.12985074626866,0.9768179766675328,7,1,1,2,1,0,False,False,False,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,0
49,75.2,3678.3,75.06734693877551,0.9885976444074799,3,0,0,3,1,0,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1
50,70.5,3486.65,69.733,0.9967059222710757,6,1,1,1,1,0,True,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,0
25,19.6,411.15,16.445999999999998,1.1234666972371892,1,0,0,2,3,0,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0
17,55.85,937.5,55.14705882352941,0.9947092718700891,4,0,0,2,2,0,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,1
64,24.05,1559.15,24.36171875,0.9482795798293442,2,0,0,1,2,0,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0
25,38.1,970.4,38.816,0.9569017480409885,3,1,0,2,1,0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,0
23,106.4,2483.5,107.97826086956522,0.9763415120686216,7,1,1,3,3,0,True,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,1
24,34.25,828.2,34.50833333333333,0.9645623093170618,3,0,1,3,2,0,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,0
37,100.05,3810.55,102.98783783783784,0.962131746176138,6,1,0,3,3,0,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0
21,68.65,1493.2,71.1047619047619,0.9520869105798443,2,0,0,3,3,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
1,45.8,45.8,45.8,0.9786324786324786,2,0,0,3,2,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
10,75.75,777.3,77.72999999999999,0.9621491172361236,3,0,0,3,2,0,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
6,84.4,556.35,92.72500000000001,0.900506801813817,4,1,1,3,3,1,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1
51,96.4,4911.05,96.29509803921569,0.9908001733154644,6,1,1,2,1,0,True,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,True,False,False,0
10,20.55,187.35,18.735,1.0412971877375223,1,0,0,3,2,0,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0
6,50.95,307.6,51.26666666666667,0.9748086734693877,5,1,1,3,1,1,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,0
47,90.5,4318.35,91.87978723404257,0.974377770396417,9,1,1,1,2,0,True,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0
61,79.4,4820.55,79.02540983606558,0.9921848593172251,8,1,1,2,3,0,False,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,0
52,58.75,3038.55,58.43365384615385,0.988497193056252,6,1,1,1,1,0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,0
35,59.45,2136.9,61.05428571428572,0.9580321377595653,5,0,1,3,1,0,False,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0
71,105.7,7472.15,105.24154929577465,0.9949026600292982,7,1,1,2,1,0,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,0
6,56.25,389.1,64.85000000000001,0.8542141230068336,4,0,1,3,3,1,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
45,53.3,2296.25,51.02777777777778,1.0244527495995728,4,0,1,1,1,0,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,0
2,85.55,187.45,93.725,0.903140670361573,4,1,0,3,3,1,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1
4,68.65,261.25,65.3125,1.0352497643732328,5,1,1,3,1,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,1
2,24.3,38.45,19.225,1.2014833127317677,1,0,0,3,2,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
4,77.85,299.2,74.8,1.0270448548812665,3,1,0,3,3,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1
51,59.9,3043.6,59.67843137254902,0.987171201447683,5,0,1,2,1,0,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0
60,23.95,1506.4,25.10666666666667,0.9173901940755872,2,0,0,2,1,0,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0
9,20.15,163.7,18.188888888888886,1.05008685581934,1,0,0,2,2,0,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0
3,105.35,323.25,107.75,0.968735632183908,7,1,1,3,1,1,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,1
17,95.65,1640.0,96.47058823529412,0.9813216656608329,6,1,1,3,1,0,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,0
8,87.05,762.1,95.2625,0.9042981430982988,4,1,0,3,3,0,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1
46,81.0,3846.35,83.61630434782609,0.9572623222474854,7,1,1,1,2,0,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
68,82.45,5646.6,83.03823529411765,0.9811010394428306,8,1,1,1,1,0,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0
1,53.5,53.5,53.5,0.981651376146789,3,1,0,3,2,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,1
4,20.5,79.05,19.7625,0.9873570138470801,1,0,0,2,1,1,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0
1,25.1,25.1,25.1,0.9616858237547893,1,0,0,3,2,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
28,54.4,1516.6,54.16428571428571,0.9861452803314774,4,0,1,2,1,0,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,0
39,58.6,2224.5,57.03846153846154,1.0096752816434724,4,1,1,2,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,0
11,84.8,888.75,80.79545454545455,1.0367324256737982,4,1,0,3,3,0,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0
71,61.4,4310.35,60.70915492957747,0.9949901286133268,6,1,1,1,1,0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,0
