customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3474-ZZJQU,Female,1,Yes,Yes,41,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,123.23,5015.12,No
3475-NBPMI,Female,0,Yes,Yes,0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,130.36,,No
3476-GPJXV,Male,0,Yes,No,0,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,103.77,,No
3477-IVWGP,Male,0,No,Yes,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,38.33,345.72,No
3478-IXQTG,Female,0,No,Yes,36,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,76.02,2662.17,No
3479-KHGST,Male,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,46.82,97.85,No
3480-LGHGF,Female,0,Yes,Yes,12,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,16.76,193.07,No
3481-YIMGH,Female,0,No,Yes,3,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),88.95,263.03,Yes
3482-VQQPV,Female,1,Yes,Yes,6,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,117.0,702.73,No
3483-BHQMR,Male,0,No,No,17,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),99.43,1752.39,No
3484-XVJBB,Male,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),38.41,329.62,No
3485-NPGUU,Female,0,Yes,Yes,5,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),83.95,422.19,No
3486-XLWNY,Male,0,No,No,12,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,100.06,1156.35,Yes
3487-DZDRC,Male,0,Yes,No,30,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),23.51,676.68,Yes
3488-AQGPE,Male,0,Yes,No,3,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),118.01,369.68,No
3489-SGNBC,Female,0,No,No,16,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,88.99,1356.78,Yes
3490-QPHRO,Female,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,54.34,424.47,Yes
3491-GIFRR,Female,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),40.85,469.07,No
3492-YZXNN,Female,0,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),122.81,5214.77,Yes
3493-NYDDO,Female,0,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,134.39,8752.57,No
3494-ORNZA,Male,0,No,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),47.24,278.04,No
3495-JTJJX,Female,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,34.45,806.23,No
3496-BHAAD,Male,0,Yes,Yes,28,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),98.15,2662.73,Yes
3497-GIPEB,Female,1,No,Yes,46,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),116.42,5216.03,No
3498-WKRYY,Male,0,No,No,57,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,100.54,5462.63,Yes
3499-SMXKT,Male,0,No,No,15,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,82.39,1217.81,No
3500-SQEMT,Female,0,Yes,No,72,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),107.53,7393.17,No
3501-AJHXH,Male,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),37.67,2744.21,No
3502-SFLGP,Male,0,Yes,Yes,17,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),83.39,1459.58,No
3503-IUYVJ,Male,0,Yes,No,19,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,96.79,1775.73,Yes
3504-JJTPA,Male,0,Yes,No,27,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),110.0,3060.11,No
3505-QZUNS,Male,0,Yes,No,11,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.49,961.42,Yes
3506-UUQNH,Male,0,No,No,27,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,126.46,3389.11,No
3507-UUIHM,Female,0,No,No,18,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,108.96,2028.76,No
3508-QSGQA,Male,0,Yes,Yes,0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),85.36,,Yes
3509-EYFZB,Female,0,No,Yes,47,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,One year,No,Credit card (automatic),82.06,3817.19,No
3510-YPVEE,Male,1,No,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,118.42,8465.07,No
3511-LCPFO,Male,0,Yes,No,0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,114.18,,No
3512-OPTML,Male,0,Yes,No,38,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,95.99,3534.55,No
3513-JNBCI,Male,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,39.01,480.25,No
3514-KKYVJ,Male,0,No,No,22,Yes,Yes,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,79.06,1736.13,No
3515-ZNITU,Male,1,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Electronic check,115.8,1934.53,Yes
3516-JVIEH,Male,0,Yes,Yes,20,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.14,1536.49,Yes
3517-KAUJA,Male,0,Yes,No,17,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),83.03,1395.88,No
3518-ZVGNE,Female,0,No,No,47,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,103.65,4778.05,No
3519-QVZUF,Female,0,No,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,43.66,1177.66,No
3520-PKJOG,Female,0,Yes,No,13,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Mailed check,111.77,1455.29,Yes
3521-WBLSL,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,97.7,2734.08,Yes
3522-PFCBT,Male,0,No,No,72,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,113.77,8510.46,No
3523-EKZYC,Male,1,No,No,2,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two year,No,Electronic check,92.58,194.32,No
3524-CVEVW,Male,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,109.54,1269.12,Yes
3525-KCMUH,Female,0,No,No,51,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,95.54,4693.45,No
3526-TJBDR,Female,0,Yes,No,33,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,124.85,4113.01,No
3527-SDTZI,Female,0,Yes,No,68,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,89.4,6370.22,No
3528-PZFYD,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),104.46,103.9,No
3529-IMIFU,Male,1,Yes,Yes,49,Yes,No,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,68.07,3304.16,No
3530-SNUOC,Female,0,Yes,No,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,109.71,4473.5,No
3531-EURNP,Male,1,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),47.41,1982.0,No
3532-NIOGN,Male,0,Yes,No,22,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),86.69,1964.04,Yes
3533-FUOTH,Male,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,94.31,93.71,No
3534-BHAZQ,Female,0,No,No,19,Yes,No,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),89.02,1725.33,No
3535-SEVTP,Male,0,Yes,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,103.08,1396.29,Yes
3536-GGRRB,Female,1,Yes,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,51.58,942.28,Yes
3537-ONRIN,Female,0,Yes,Yes,33,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),99.18,3426.89,No
3538-EKHEK,Male,0,No,No,22,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,94.27,2122.38,No
3539-EQVDO,Male,0,No,No,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,21.77,166.55,No
3540-SVBXQ,Male,0,Yes,No,22,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,84.46,1772.54,No
3541-LYXQJ,Female,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Mailed check,129.24,249.28,No
3542-YRSRM,Female,0,No,Yes,0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,89.97,,Yes
3543-NXPRZ,Male,1,Yes,No,12,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),101.69,1162.67,No
3544-RPQGL,Male,0,No,Yes,35,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,74.57,2577.18,No
3545-BJEUC,Female,0,No,No,43,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,115.53,5212.55,No
3546-SMLCF,Female,0,Yes,No,19,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,100.02,1916.3,No
3547-NDMSR,Female,1,No,Yes,50,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.18,1237.95,No
3548-CTFPT,Female,0,Yes,No,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.86,74.23,No
3549-XCLSS,Female,0,Yes,No,72,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,75.02,5226.59,Yes
3550-XDABM,Male,0,Yes,No,63,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,102.13,6338.45,Yes
3551-ZMBSV,Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),34.34,734.57,No
3552-XPLAI,Female,0,Yes,No,1,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),89.96,90.43,No
3553-QJRSG,Male,0,Yes,No,15,No,No phone service,DSL,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),55.15,824.54,No
3554-YSXOI,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,114.6,474.59,No
3555-JWTTD,Female,0,No,No,24,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,96.12,2240.35,Yes
3556-FDEIL,Male,0,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,84.51,425.63,Yes
3557-WHUEK,Female,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),41.7,635.23,Yes
3558-WKMNH,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),43.36,223.28,No
3559-YRSLL,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),36.06,181.38,No
3560-RJGRL,Female,0,No,No,7,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,107.7,721.03,Yes
3561-NOPBR,Male,0,Yes,No,0,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,101.8,,No
3562-LPMTQ,Female,0,No,Yes,31,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,15.96,473.1,No
3563-RCWJA,Female,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),130.5,1166.37,No
3564-FCSDT,Male,0,Yes,Yes,29,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),112.64,3386.04,No
3565-WCHHG,Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),140.75,3497.92,No
3566-BUFPJ,Female,1,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),37.38,36.46,Yes
3567-DMJUN,Female,1,No,No,9,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),68.38,603.61,No
3568-IKWRK,Female,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,54.16,1088.81,Yes
3569-QBCKR,Female,0,No,No,62,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),90.28,5592.16,No
3570-CZOKK,Male,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),54.83,680.65,No
3571-YTYKS,Female,0,No,No,17,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,93.25,1648.12,No
3572-AEJJN,Female,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),123.01,4119.13,No
3573-BDBRM,Male,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Electronic check,87.75,3650.4,No
3574-SETBK,Male,0,Yes,No,64,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),90.92,5756.43,No
3575-ZRFWJ,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,111.32,1945.4,No
3576-VWQVK,Male,0,No,Yes,5,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.24,460.04,No
3577-SQXDZ,Female,0,Yes,Yes,36,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),101.77,3778.69,No
3578-XZNTD,Female,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),53.75,163.0,No
3579-NZDFI,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),38.51,515.48,No
3580-ULZHX,Female,0,Yes,No,24,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,83.5,2020.17,No
3581-DZYYE,Female,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),43.63,1216.84,No
3582-FESHI,Female,0,No,No,33,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),90.6,3076.16,Yes
3583-ODYIG,Female,0,No,Yes,5,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,135.57,690.93,No
3584-HOSOE,Male,0,No,No,72,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,91.87,6797.71,No
3585-SGFSY,Female,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,106.36,408.27,Yes
3586-QJSKO,Male,1,Yes,Yes,2,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,95.5,194.62,Yes
3587-JKWCC,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),114.98,3189.87,Yes
3588-RYKTZ,Male,0,Yes,No,60,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,86.59,5127.73,Yes
3589-VRYOG,Female,0,No,No,20,Yes,No,DSL,No,No,No,Yes,No,No,Two year,Yes,Electronic check,76.28,1594.63,No
3590-JUWTJ,Female,0,Yes,No,22,No,No phone service,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,78.74,1763.03,Yes
3591-MOWRW,Male,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),100.88,1832.24,No
3592-DTQCU,Female,0,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,49.36,50.19,No
3593-UBDAO,Female,0,Yes,No,28,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,91.2,2429.6,No
3594-YAFGS,Male,0,Yes,No,11,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),72.15,767.13,Yes
3595-LAGSM,Male,0,No,Yes,68,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Mailed check,123.31,8290.18,No
3596-ZLLVM,Female,0,No,No,5,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,91.27,448.59,No
3597-NVLTL,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,107.61,879.92,No
3598-FJTXI,Male,0,Yes,No,17,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Mailed check,91.67,1527.3,No
3599-BGIYL,Male,0,Yes,No,16,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,119.25,1961.19,No
3600-EAVOH,Female,0,No,No,12,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),102.34,1200.42,No
3601-ARMAE,Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,123.08,1113.41,No
3602-RPZJD,Male,0,No,No,3,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),68.5,208.25,Yes
3603-AWHEB,Male,0,Yes,No,42,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.68,862.76,No
3604-XQGQF,Female,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,42.98,573.35,No
3605-VOEOR,Female,0,Yes,No,21,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),97.12,2000.74,No
3606-RYUUW,Female,0,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,54.76,1009.54,No
3607-FBQUD,Female,0,No,Yes,21,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,92.47,1979.15,No
3608-LSBZB,Female,0,No,Yes,30,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,78.87,2358.95,No
3609-NOTBD,Female,0,Yes,No,24,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,83.02,1999.86,Yes
3610-SIGML,Male,0,Yes,Yes,8,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,111.62,855.45,No
3611-CMONX,Male,0,Yes,No,20,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,108.79,2189.45,No
3612-IMWVD,Male,1,No,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),84.38,578.91,No
3613-UHCBS,Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,48.33,1092.39,No
3614-WHQMG,Male,0,No,No,14,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,94.18,1300.46,No
3615-ILNNO,Male,0,Yes,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.53,20.53,No
3616-COSXT,Male,0,No,Yes,33,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,90.82,2866.56,No
3617-NHESD,Male,0,Yes,No,8,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,108.28,849.47,Yes
3618-NPTXF,Male,0,Yes,No,63,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,One year,No,Mailed check,79.69,4933.65,No
3619-WYFCO,Male,0,No,No,8,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.38,720.02,No
3620-CKCJR,Male,0,Yes,Yes,72,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),103.22,7278.12,No
3621-APPJA,Female,1,No,No,15,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),120.11,1849.92,No
3622-DCELY,Male,0,No,No,0,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),82.15,,No
3623-LMXLY,Male,0,No,Yes,1,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),109.74,107.6,No
